time,lasttime,lat,lng,speed,course,altitude-M,sat_track,voltage,Temp_C,unk
10/20/20 17:01,10/20/20 17:01,45.32083,-105.94333,163,110,12045.39,10,4.76,4,27
10/20/20 17:03,10/20/20 17:03,45.30367,-105.87917,159,111,12058.5,10,4.62,-1,28
10/20/20 17:05,10/20/20 17:05,45.28617,-105.81617,159,111,12050.57,11,4.76,-5,29
10/20/20 17:07,10/20/20 17:07,45.26867,-105.75233,161,111,12068.56,11,4.56,0,30
10/20/20 17:09,10/20/20 17:09,45.2505,-105.689,161,112,12039.3,12,4.8,-8,31
10/20/20 17:11,10/20/20 17:11,45.2315,-105.6245,165,112,11944.5,12,4.76,-8,32
10/20/20 17:15,10/20/20 17:15,45.19567,-105.48917,170,109,12034.42,12,4.54,-1,34
10/20/20 17:17,10/20/20 17:17,45.1785,-105.422,167,110,12110.31,12,4.74,-7,35
10/20/20 17:19,10/20/20 17:19,45.161,-105.357,161,111,12040.51,11,4.7,-9,36
10/20/20 17:21,10/20/20 17:21,45.14367,-105.29233,163,110,11939.32,11,4.82,-9,37
10/20/20 17:25,10/20/20 17:25,45.1105,-105.15817,169,108,11991.44,10,4.66,0,39
10/20/20 17:29,10/20/20 17:29,45.0775,-105.02383,165,110,11953.34,10,4.54,3,41
10/20/20 17:31,10/20/20 17:31,45.06083,-104.95867,161,109,12008.51,10,4.58,6,42
10/20/20 17:33,10/20/20 17:33,45.0455,-104.8935,163,107,11990.53,9,4.6,1,43
10/20/20 17:35,10/20/20 17:35,45.03017,-104.8275,165,108,11983.52,10,4.64,5,44
10/20/20 17:37,10/20/20 17:37,45.01433,-104.76217,161,108,12015.52,10,4.58,4,45
10/20/20 17:39,10/20/20 17:39,44.99983,-104.69733,159,107,12029.54,10,4.56,0,46
10/20/20 17:41,10/20/20 17:41,44.98533,-104.633,159,107,12002.41,11,4.48,1,47
10/20/20 17:43,10/20/20 17:43,44.97117,-104.56767,161,107,11944.5,11,4.76,2,48
10/20/20 17:45,10/20/20 17:45,44.95683,-104.50283,157,107,11957.3,11,4.68,0,49
10/20/20 17:47,10/20/20 17:47,44.94267,-104.43917,157,106,11990.53,10,4.62,7,50
10/20/20 17:49,10/20/20 17:49,44.92983,-104.3755,156,104,12019.48,10,4.78,3,51
10/20/20 17:51,10/20/20 17:51,44.91867,-104.31117,156,103,12019.48,,,,
10/20/20 17:55,10/20/20 17:55,44.89717,-104.18333,156,104,11935.36,10,4.68,2,54
10/20/20 17:57,10/20/20 17:57,44.88467,-104.1195,157,105,11947.55,10,4.66,-1,55
10/20/20 17:59,10/20/20 17:59,44.872,-104.05533,156,104,12029.54,10,4.64,1,56
10/20/20 18:01,10/20/20 18:01,44.8615,-103.99167,156,101,12059.41,10,4.86,-6,57
10/20/20 18:03,10/20/20 18:03,44.85267,-103.9275,154,100,12004.55,10,4.56,-6,58
10/20/20 18:05,10/20/20 18:05,44.84467,-103.86367,152,99,12030.46,10,4.64,-10,59
10/20/20 18:09,10/20/20 18:09,44.82917,-103.73533,156,99,12004.55,10,4.74,0,61
10/20/20 18:11,10/20/20 18:11,44.82133,-103.66967,159,100,11973.46,10,4.72,5,62
10/20/20 18:13,10/20/20 18:13,44.81267,-103.6035,159,100,12011.56,10,4.68,3,63
10/20/20 18:15,10/20/20 18:15,44.80417,-103.5375,157,99,12012.47,,,,
10/20/20 18:19,10/20/20 18:19,44.78617,-103.40617,157,101,12003.33,10,4.62,2,66
10/20/20 18:21,10/20/20 18:21,44.77733,-103.34033,159,100,12010.34,9,4.64,-1,67
10/20/20 18:23,10/20/20 18:23,44.769,-103.27333,161,100,12030.46,10,4.54,-3,68
10/20/20 18:25,10/20/20 18:25,44.75983,-103.20633,161,101,12054.54,10,4.76,-3,69
10/20/20 18:27,10/20/20 18:27,44.7495,-103.13967,161,102,12049.35,11,4.64,1,70
10/20/20 18:29,10/20/20 18:29,44.7385,-103.0725,165,103,12042.34,11,4.68,4,71
10/20/20 18:31,10/20/20 18:31,44.72717,-103.005,163,103,12082.58,11,4.78,-1,72
10/20/20 18:33,10/20/20 18:33,44.71633,-102.93833,161,102,12061.55,11,4.64,-2,73
10/20/20 18:35,10/20/20 18:35,44.7055,-102.87167,161,102,11994.49,11,4.6,-8,74
10/20/20 18:37,10/20/20 18:37,44.69433,-102.80533,161,103,11992.36,11,4.7,-2,75
10/20/20 18:39,10/20/20 18:39,44.683,-102.739,161,103,12041.43,11,4.62,1,76
10/20/20 18:41,10/20/20 18:41,44.6715,-102.67233,165,103,12028.32,11,4.64,2,77
10/20/20 18:43,10/20/20 18:43,44.65983,-102.60467,167,103,12011.56,11,4.7,0,78
10/20/20 18:45,10/20/20 18:45,44.648,-102.53567,169,103,12061.55,,,,
10/20/20 18:49,10/20/20 18:49,44.62467,-102.39867,165,102,12028.32,11,4.64,-3,81
10/20/20 18:51,10/20/20 18:51,44.61317,-102.331,165,104,11990.53,10,4.7,0,82
10/20/20 18:53,10/20/20 18:53,44.6005,-102.26317,167,104,11989.31,11,4.66,0,83
10/20/20 18:55,10/20/20 18:55,44.58817,-102.19583,163,103,12044.48,,,,
10/20/20 18:59,10/20/20 18:59,44.56433,-102.06083,169,103,11998.45,11,4.62,2,86
10/20/20 19:01,10/20/20 19:01,44.55317,-101.99183,167,102,12039.3,11,4.62,3,87
10/20/20 19:03,10/20/20 19:03,44.54183,-101.92417,165,102,11984.43,10,4.52,-1,88
10/20/20 19:05,10/20/20 19:05,44.53133,-101.85633,165,101,11988.39,10,4.72,4,89
10/20/20 19:07,10/20/20 19:07,44.52133,-101.78883,161,101,12057.58,10,4.8,-1,90
10/20/20 19:09,10/20/20 19:09,44.51167,-101.72267,159,101,12038.38,10,4.62,4,91
10/20/20 19:11,10/20/20 19:11,44.50167,-101.65667,161,102,12000.59,10,4.62,0,92
10/20/20 19:13,10/20/20 19:13,44.49183,-101.59033,163,101,11976.51,9,4.64,-1,93
10/20/20 19:15,10/20/20 19:15,44.4815,-101.52317,163,102,12032.28,10,4.74,-1,94
10/20/20 19:17,10/20/20 19:17,44.47133,-101.4565,161,102,12048.44,10,4.8,1,95
10/20/20 19:19,10/20/20 19:19,44.46067,-101.39083,161,102,11987.48,10,4.74,-2,96
10/20/20 19:21,10/20/20 19:21,44.45,-101.32433,163,103,11960.35,10,4.56,2,97
10/20/20 19:23,10/20/20 19:23,44.43833,-101.2585,163,103,12028.32,10,4.68,-5,98
10/20/20 19:25,10/20/20 19:25,44.427,-101.19167,165,102,12020.4,10,4.58,-3,99
10/20/20 19:27,10/20/20 19:27,44.41683,-101.12483,161,101,12023.45,11,4.76,1,100
10/20/20 19:29,10/20/20 19:29,44.407,-101.05867,159,101,12017.35,12,4.72,0,101
10/20/20 19:31,10/20/20 19:31,44.3975,-100.993,159,101,12016.44,12,4.72,-2,102
10/20/20 19:35,10/20/20 19:35,44.37767,-100.86167,159,101,12078.31,12,4.82,-7,104
10/20/20 19:37,10/20/20 19:37,44.368,-100.79683,157,101,12022.53,11,4.78,-2,105
10/20/20 19:39,10/20/20 19:39,44.3585,-100.73183,157,101,12035.33,12,4.78,-6,106
10/20/20 19:41,10/20/20 19:41,44.3495,-100.66683,156,101,12074.35,12,4.64,-6,107
10/20/20 19:43,10/20/20 19:43,44.3405,-100.6025,157,101,12013.39,11,4.48,-5,108
10/20/20 19:45,10/20/20 19:45,44.33017,-100.5375,159,102,12000.59,11,4.56,-4,109
10/20/20 19:47,10/20/20 19:47,44.31933,-100.47183,161,103,12034.42,11,4.64,-5,110
10/20/20 19:49,10/20/20 19:49,44.30817,-100.40617,161,103,12034.42,11,4.32,6,111
10/20/20 19:51,10/20/20 19:51,44.297,-100.3405,161,103,11997.54,11,4.54,-4,112
10/20/20 19:53,10/20/20 19:53,44.28617,-100.27467,161,102,12048.44,11,4.66,4,113
10/20/20 19:55,10/20/20 19:55,44.27617,-100.209,159,102,12062.46,12,4.62,-2,114
10/20/20 19:57,10/20/20 19:57,44.266,-100.144,159,102,12015.52,12,4.5,-4,115
10/20/20 19:59,10/20/20 19:59,44.25517,-100.07867,161,103,12042.34,12,4.5,-2,116
10/20/20 20:01,10/20/20 20:01,44.244,-100.01367,159,103,12046.31,11,4.62,0,117
10/20/20 20:03,10/20/20 20:03,44.23283,-99.94867,159,103,12025.58,11,4.64,2,118
10/20/20 20:05,10/20/20 20:05,44.22167,-99.88433,157,103,12043.56,12,4.68,4,119
10/20/20 20:07,10/20/20 20:07,44.211,-99.82067,156,102,12023.45,12,4.6,5,120
10/20/20 20:09,10/20/20 20:09,44.20083,-99.757,157,102,12042.34,12,4.38,4,121
10/20/20 20:11,10/20/20 20:11,44.19017,-99.69267,157,103,12066.42,12,4.78,-2,122
10/20/20 20:13,10/20/20 20:13,44.17917,-99.62867,157,103,12074.35,12,4.74,-7,123
10/20/20 20:15,10/20/20 20:15,44.16883,-99.56517,156,102,12028.32,12,4.76,-4,124
10/20/20 20:17,10/20/20 20:17,44.15883,-99.50183,156,102,12049.35,12,4.48,1,125
10/20/20 20:19,10/20/20 20:19,44.149,-99.43817,156,101,12091.42,12,4.82,1,126
10/20/20 20:21,10/20/20 20:21,44.14033,-99.37367,157,100,12045.39,12,4.66,-2,127
10/20/20 20:23,10/20/20 20:23,44.13183,-99.30917,157,100,12048.44,11,4.64,-4,128
10/20/20 20:25,10/20/20 20:25,44.12367,-99.2445,157,99,12079.53,12,4.78,-4,129
10/20/20 20:27,10/20/20 20:27,44.11617,-99.17967,157,98,12070.38,12,4.76,-1,130
10/20/20 20:29,10/20/20 20:29,44.10917,-99.11483,156,98,12071.3,12,4.66,8,131
10/20/20 20:31,10/20/20 20:31,44.10233,-99.05067,156,98,12045.39,12,3.96,2,132
10/20/20 20:33,10/20/20 20:33,44.09517,-98.98717,154,98,12068.56,12,4.74,0,133
10/20/20 20:35,10/20/20 20:35,44.088,-98.924,154,98,12079.53,12,4.62,-1,134
10/20/20 20:37,10/20/20 20:37,44.08117,-98.86017,156,97,12074.35,12,4.68,-4,135
10/20/20 20:39,10/20/20 20:39,44.07517,-98.79567,156,97,12084.41,12,4.76,1,136
10/20/20 20:41,10/20/20 20:41,44.06933,-98.7305,157,96,12086.54,11,4.64,0,137
10/20/20 20:43,10/20/20 20:43,44.06367,-98.66517,157,96,12078.31,11,4.54,-4,138
10/20/20 20:45,10/20/20 20:45,44.0575,-98.5995,159,98,12058.5,11,4.62,-7,139
10/20/20 20:47,10/20/20 20:47,44.04983,-98.53317,163,99,12053.32,11,4.66,-3,140
10/20/20 20:49,10/20/20 20:49,44.04117,-98.46633,163,100,12062.46,11,4.62,0,141
10/20/20 20:51,10/20/20 20:51,44.032,-98.3995,163,101,12058.5,11,4.6,-4,142
10/20/20 20:53,10/20/20 20:53,44.02267,-98.33317,161,100,12065.51,11,4.72,1,143
10/20/20 20:55,10/20/20 20:55,44.014,-98.26717,161,99,12060.33,11,4.72,2,144
10/20/20 20:57,10/20/20 20:57,44.00633,-98.2015,159,98,12064.29,11,4.74,7,145
10/20/20 20:59,10/20/20 20:59,43.999,-98.1365,157,98,12062.46,11,4.74,8,146
10/20/20 21:01,10/20/20 21:01,43.992,-98.07217,154,99,12028.32,11,4.5,-7,147
10/20/20 21:03,10/20/20 21:03,43.9845,-98.0095,150,99,11994.49,11,4.52,-4,148
10/20/20 21:05,10/20/20 21:05,43.97683,-97.94817,148,100,11992.36,11,4.36,-4,149
10/20/20 21:09,10/20/20 21:09,43.961,-97.8255,148,99,12049.35,12,4.5,-3,151
10/20/20 21:11,10/20/20 21:11,43.95317,-97.76433,150,100,12013.39,12,3.86,-7,152
10/20/20 21:13,10/20/20 21:13,43.94517,-97.70217,152,100,12035.33,10,4.52,-5,153
10/20/20 21:15,10/20/20 21:15,43.93733,-97.63983,152,99,12037.47,11,3.78,-4,154
10/20/20 21:17,10/20/20 21:17,43.92983,-97.57767,152,99,12069.47,11,4.38,0,155
10/20/20 21:19,10/20/20 21:19,43.92267,-97.5165,146,99,12074.35,11,4.36,-8,156
10/20/20 21:21,10/20/20 21:21,43.91567,-97.45583,148,99,12000.59,11,4,-6,157
10/20/20 21:23,10/20/20 21:23,43.90817,-97.39383,152,99,12028.32,11,3.78,-4,158
10/20/20 21:25,10/20/20 21:25,43.90067,-97.33117,154,99,12051.49,10,4.44,2,159
10/20/20 21:27,10/20/20 21:27,43.89283,-97.26817,154,99,12026.49,9,3.72,-6,160
10/20/20 21:31,10/20/20 21:31,43.87683,-97.14167,154,100,12027.41,10,3.3,-3,162
10/20/20 21:33,10/20/20 21:33,43.86867,-97.07883,152,100,12008.51,10,3.34,-5,163
10/20/20 21:35,10/20/20 21:35,43.86033,-97.01733,150,100,12006.38,11,4.5,-9,164
10/20/20 21:37,10/20/20 21:37,43.85233,-96.95617,148,100,11982.3,11,4.58,-5,165
10/20/20 21:39,10/20/20 21:39,43.84483,-96.89583,144,99,11972.54,11,4.32,-6,166
